Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
800	0.159585184222559	0.00297401242975156	0.226106064160001	0.00109167269556617	1.34088253974915	0.156611171792807	0.30171786870694	0.519064954501996	5.87732341600275E-4	99.8647611574111
797	0.157650640315494		0.223886692830979		1.3260293006897	0.154676627885742	0.295432724747308	0.523559561717617	5.99892678440117E-4	99.861964962241
794	0.173989067603114		0.248044025498123		1.31175875663757	0.171015055173362	0.323941911261005	0.527918892951066	6.48136198100873E-4	99.8508724310337
791	0.180991672784483		0.258227452047398		1.29830348491669	0.178017660354732	0.333840278429251	0.533242007801818	6.37591384314338E-4	99.8532968727032
788	0.166907723484681		0.238400182915808		1.28535497188568	0.163933711054929	0.305025673482372	0.537442337831289	6.14794370540601E-4	99.8585385159324
785	0.166862187901367		0.23890791110897		1.27193987369537	0.163888175471615	0.302487956250253	0.541800663746188	7.14403676356488E-4	99.8356376974674
782	0.173954246436261		0.249646576913838		1.25860202312469	0.170980234006509	0.312831705306682	0.546556602499385	7.37320949351283E-4	99.8303696125769
779	0.185275701621735		0.266524026873865		1.24614322185516	0.182301689191984	0.330766729020347	0.551148810316922	6.5123371029236E-4	99.850160268654
776	0.205650884188025		0.296586205785115		1.23451888561249	0.202676871758274	0.364793581694292	0.555593305169834	6.34096779072304E-4	99.8541003580643
773	0.236681548279121		0.342350241857134		1.22383856773376	0.233707535849369	0.417645398509567	0.559583648433315	6.26885637426629E-4	99.8557583759984
770	0.321040233092187		0.466699200710846		1.21381187438965	0.318066220662435	0.565159946310157	0.562789742512789	6.65880923937953E-4	99.8467927334254
767	0.458351009215883		0.666629035117044		1.20520555973053	0.455376996786132	0.802109329398757	0.567724348908237	6.78460662873117E-4	99.8439006211667
764	0.440600359262397		0.639050450632516		1.19851565361023	0.437626346832646	0.764603581715486	0.572357176055564	6.0703218781308E-4	99.8603233121527
761	0.357182320655289		0.518723114992714		1.19181299209595	0.354208308225538	0.616919878047105	0.574156095191493	6.5071823630095E-4	99.850278783149
758	0.360496338281207		0.524237326701638		1.18398952484131	0.357522325851456	0.619398974309444	0.577208456391214	6.76116310140342E-4	99.8444395871513
755	0.396078195133658		0.576540945267057		1.17633533477783	0.393104182703907	0.676921312698044	0.580723601591282	6.56682208432701E-4	99.848907593286
752	0.436674282923104		0.635881219382972		1.16980671882629	0.433700270493353	0.742581076755625	0.584044334105862	6.77042485074795E-4	99.8442266594662
749	0.477813004072199		0.696035801356962		1.16390073299408	0.474838991642447	0.80884598073893	0.58705736685327	7.17787129228068E-4	99.8348599121781
746	0.547267423350337		0.79749306138857		1.15848278999329	0.544293410920585	0.922617302727599	0.589944941755863	7.08090157433808E-4	99.8370890600695
743	0.635124449976816		0.924906520962459		1.15345752239227	0.632150437547065	1.06558118603112	0.593244743651659	6.99884907789322E-4	99.838975328517
740	0.719251726251989		1.04668876168678		1.14841175079346	0.716277713822237	1.20077598359294	0.596512358349309	7.25008574458661E-4	99.833199872714
737	0.87289264574305		1.26984728313395		1.14263534545898	0.869918633313299	1.44972500523629	0.600057686920778	7.51413838754266E-4	99.8271301619509
734	1.01416327170444		1.47287705466155		1.13635516166687	1.01118925927469	1.67247091566289	0.604607978413723	7.30547748157815E-4	99.8319265663941
731	1.04796887123977		1.52081626345437		1.12990951538086	1.04499485881002	1.71715127585665	0.608563073913619	5.98095851913774E-4	99.8623781265944
728	1.03280580825104		1.50094951792828		1.12338900566101	1.02983179582129	1.68492381338885	0.611203775291189	4.88179430825527E-4	99.8876556855165
725	1.02885923844259		1.49930684825711		1.11702907085419	1.02588522601284	1.67354990549716	0.612999482503083	3.79989365050165E-4	99.9125424816544
722	1.03497469282489		1.51239975591964		1.11090362071991	1.03200068039514	1.67891762167689	0.614682142274729	3.21664387667317E-4	99.9259614596644
719	1.00046900906385		1.46477971704742		1.10438621044159	0.997494996634095	1.6164768925704	0.617079650948768	3.71737654068717E-4	99.9144408646428
716	0.883083740978207		1.29474609834207		1.09723365306854	0.880109728548456	1.41944117126041	0.620039594713851	4.67839292023605E-4	99.8923340234751
713	0.711429653224162		1.0449803519646		1.08915162086487	0.70845564079441	1.13695304702836	0.623117764314097	5.22403113671247E-4	99.8797845545224
710	0.543588774073044		0.802079465484013		1.07961905002594	0.540614761643292	0.864761679932638	0.625160404523711	5.58520246292634E-4	99.8714786202315
707	0.422344699545304		0.628806299367297		1.06877458095551	0.419370687115553	0.67088543708072	0.625100298704344	5.78743926538273E-4	99.8668280388699
704	0.344963565210949		0.5206390003		1.05739140510559	0.341989552781198	0.549364878754507	0.622518049491149	5.70602388360864E-4	99.868700218343
701	0.306633799510225		0.46948462641993		1.04672133922577	0.303659787080474	0.49027689980628	0.619363847655186	5.19007293534654E-4	99.8805655340738
698	0.304407794956742		0.47034050318653		1.03894531726837	0.301433782526991	0.487523875072247	0.618295427033847	5.00627877053992E-4	99.8847925860717
695	0.336217339049608		0.52091453557722		1.03592443466187	0.333243326619857	0.538497205354989	0.618839472714024	5.55455669754539E-4	99.8721833606388
692	0.376475649130443		0.58312101573637		1.03646862506866	0.373501636700692	0.60325515293112	0.619143715368045	5.89406917439141E-4	99.8643760942782
