wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
nm	counts	counts			nm	uA	uA			counts*Mcorrect		uA*Xcorrect	counts/uA
	Raw CCD Data	Dark Offset CCD				Linear interp of B	Dark Offset Ref	interpolated	Linear interp of B	Dark Corrected CCD		Dark Corrected Ref	Fully Corrected Emission Spectrum
247.111	-35	2130	2.99072268140904	0.00298586707543326	350.0268	4.40446817771311	0.00110418308770521	1	1.01838652935028	-35	2.9877368143336	4.48432657595256	-7.80496232983775
249.35	14	2163						1		14			3.1219849319351
251.589	42	2060						1.29494841659069		54.387833496809			12.1284283326881
253.829	61	2135						1.27219349586964		77.6038032480478			17.3055646000901
256.071	-6	2106						1.28453522515297		-7.70721135091782			-1.71869983605747
258.313	15	2112						1.29313672626018		19.3970508939028			4.32552147248162
260.556	36	2131						1.29762124967575		46.714364988327			10.4172531141767
262.8	52	2124						1.31889138221741		68.5823518753052			15.2937906536695
265.045	17	2207						1.3311848205328		22.6301419490576			5.04649729803644
267.291	39	1929						1.32715850269794		51.7591816052198			11.5422417900563
269.538	38	1997						1.31771089458466		50.0730139942169			11.1662282276086
271.785	45	2326						1.29463942229748		58.2587740033865			12.9916438993989
274.034	80	2128						1.26719487547874		101.3755900383			22.6066474689715
276.284	45	2199						1.2437932677269		55.9706970477104			12.4814052009183
278.534	63	2286						1.21757123494148		76.7069878013134			17.1055757207021
280.785	72	2167						1.19404349088669		85.9711313438415			19.1714697597776
283.038	39	2064						1.17445929145813		45.8039123668671			10.2142231595025
285.291	104	2065						1.14899238502979		119.495208043098			26.6473027820717
287.545	66	2199						1.13256092429161		74.7490210032463			16.6689512320739
289.8	74	2245						1.11338102817535		82.3901960849762			18.3729250511767
292.056	136	2167						1.09960613632202		149.546434539795			33.3486939469899
294.313	93	2377						1.07985373020172		100.42639690876			22.3949784226916
296.571	189	2222						1.06108229291439		200.54455336082			44.7212195552953
298.83	155	2075						1.05125370264053		162.944323909283			36.3364088563666
301.089	128	2279						1.04446094954014		133.691001541138			29.8129494533389
303.35	180	2283						1.03635212182999		186.543381929398			41.5989733954138
305.611	177	2055						1.03346272468567		182.922902269363			40.7916103279135
307.873	310	2284						1.02613383507729		318.101488873959			70.9362896493299
310.137	517	2327						1.01664032948017		525.603050341248			117.208914524607
312.401	721	2238						1.01285588526726		730.269093277693			162.849221819347
314.665	1023	2119						1.00820509791374		1031.39381516576			229.999710702754
316.931	1429	2227						1.00141552519798		1431.02278550792			319.116540972251
319.198	1843	2185						0.993354327201844		1830.752025033			408.25573116162
321.465	2182	2123						0.987558677196503		2154.85303364277			480.529907254812
323.734	2294	2205						0.992933319211006		2277.78903427005			507.944503079864
326.003	2329	2111						0.994872973501682		2317.05915528542			516.701697800239
328.273	2363	2174						0.999318111121654		2361.38869658047			526.587137797578
330.544	2334	2062						0.999052738189697		2331.78909093475			519.986457596353
332.816	2488	2259						0.998519322395325		2484.31607411957			553.999810683246
335.089	2544	2175						0.99640989369154		2534.86676955128			565.272561357292
337.363	2666	2094						0.994218846678734		2650.5874452455			591.078147488058
339.637	2867	1972						0.990875213265419		2840.83923643196			633.50409215647
341.912	3916	2313						0.986315049171448		3862.40973255539			861.313213285529
344.189	12712	2298						0.984911090433598		12520.1897815919			2791.98884593555
346.466	40697	2154						0.98432514500618		40059.0804263165			8933.13181986689
348.743	63202	2333						0.988183764457703		62455.1902812557			13927.4402128014
351.022	63355	2180						0.991214072942734		62798.3675912869			14003.9683835799
353.302	63380	2155						0.99419793343544		63012.2650211382			14051.667280221
355.582	34791	2153						0.996427663207054		34666.7148306366			7730.64009578133
357.863	9503	2288						0.996545427083969		9470.17119357896			2111.83798351424
360.145	2776	2203						0.99848480463028		2771.79381765366			618.107038081827
362.428	1842	2097						0.997389421701431		1837.19131477404			409.691685843327
364.712	1471	2159						0.992847330093384		1460.47842256737			325.68511633369
366.996	1317	2187						0.986479816913605		1299.19391887522			289.718845599296
369.282	1243	2300						0.981532182693482		1220.044503088			272.068611066498
371.568	1104	2259						0.973430332660675		1074.66708725739			239.649603804581
373.855	1044	1999						0.972961461246014		1015.77176554084			226.516010450258
376.143	926	2058						0.953890403747559		883.302513870239			196.975509903092
378.431	838	2223						0.937673596262932		785.770473668337			175.225969910861
380.721	770	2261						0.925762141942978		712.836849296093			158.961850173607
383.011	721	2242						0.919697756826877		663.102082672179			147.871050745523
385.302	901	2074						0.907902641057968		818.020279593229			182.417641921957
387.594	1500	2288						0.889364968657494		1334.04745298624			297.491146193531
389.886	3313	2110						0.86468685734272		2864.70755837643			638.826702260843
392.18	6701	2234						0.85177805185318		5707.76472546816			1272.8253905673
394.474	10798	2061						0.828343472361565		8944.45281456018			1994.60335081867
396.769	13998	2177						0.811414574325085		11358.1812114025			2532.86218544193
399.064	14089	2384						0.777925970554352		10960.1989991403			2444.11258045186
401.361	11314	2260						0.769095464766026		8701.54608836281			1940.43541231482
403.658	7163	2444						0.762151235699654		5459.28930131662			1217.41563841321
405.956	3649	2186						0.759270443201065		2770.57784724069			617.835877988472
408.255	1631	2239						0.751909650266171		1226.36463958412			273.477994702832
410.555	695	2232						0.739757430553436		514.131414234638			114.650752019645
412.855	472	2132						0.735133742690086		346.983126549721			77.376863765997
415.157	346	2156						0.726653657436371		251.422165472984			56.066872297225
417.459	243	2392						0.717370650231838		174.321068006337			38.8734105453298
419.761	182	2118						0.706846804440021		128.646118408084			28.6879459444269
422.065	163	2156						0.700311073958874		114.150705055296			25.4554843680288
424.369	80	2280						0.692784095406532		55.4227276325226			12.3592086111056
426.674	139	2085						0.683476420998573		95.0032225188017			21.1856163706412
428.98	139	2196						0.674950360059738		93.8181000483036			20.921335335256
431.286	48	2328						0.671718940138817		32.2425091266632			7.19004483294446
433.593	91	2284						0.668286883950234		60.8141064394712			13.5614802823662
435.901	101	2312						0.666701114952564		67.336812610209			15.016036738115
438.21	142	2018						0.66224689245224		94.0390587282181			20.9706088830612
440.519	154	2145						0.658427118480206		101.397776245952			22.6115949693991
442.83	192	2109						0.652106192708016		125.204388999939			27.9204439907107
445.141	250	2097						0.649022947907448		162.255736976862			36.1828547115563
447.452	259	2252						0.642366389513016		166.372894883871			37.100976493562
449.764	273	2228						0.635379093170166		173.458492435455			38.681057121405
452.078	332	2335						0.631254005551338		209.576329843044			46.7352959900175
454.391	309	2250						0.626888889551163		193.708666871309			43.1968242255331
456.706	288	2279						0.624174324631691		179.762205493927			40.0867783488186
459.021	266	2124						0.62288531434536		165.687493615866			36.9481327484875
461.337	226	2293						0.618086870312691		139.687632690668			31.1501917455679
463.654	169	2198						0.613658705830574		103.708321285367			23.1268440263714
465.971	171	2392						0.609490041732788		104.222797136307			23.2415715874056
468.289	157	2310						0.604761924147606		94.9476220911741			21.1732175351224
470.608	135	2381						0.601815566539764		81.2451014828682			18.1175701873609
472.927	111	2195						0.599672223567963		66.5636168160439			14.8436149081993
475.247	126	2289						0.596604067206383		75.1721124680042			16.7633001733457
477.568	135	2244						0.594237541675568		80.2220681262016			17.8894348499052
479.889	66	2224						0.592024919271469		39.073644671917			8.71338070725078
482.212	98	2298						0.592317102909088		58.0470760850906			12.9444354914674
484.534	98	2350						0.594473752737045		58.2584277682304			12.9915666893318
486.858	99	2351						0.593847845554352		58.7909367098808			13.1103156101856
489.182	94	2421						0.593445248842239		55.7838533911705			12.4397392666079
491.507	127	2157						0.594921152889729		75.5549864169955			16.8486806518872
493.833	72	2384						0.592186645328999		42.6374384636879			9.50810288713883
496.159	140	2256						0.591879195511341		82.8630873715878			18.4783792991228
498.486	97	2179						0.591259409070015		57.3521626797914			12.7894705500142
500.813	100	2186						0.591638120949268		59.1638120949268			13.1934664197287
503.141	126	2294						0.589587354838848		74.2880067096949			16.5661455407972
505.47	108	2360						0.590473465919495		63.7711343193054			14.2208943169486
507.8	95	2209						0.58938924074173		55.9919778704643			12.4861508014881
510.13	66	2314						0.584998700618744		38.6099142408371			8.60996932022856
512.461	99	2413						0.584598456084728		57.8752471523881			12.9061178244125
514.792	83	2437						0.583493433952332		48.4299550180435			10.7998278443305
517.124	72	2261						0.581232196092606		41.8487181186676			9.3322190990914
519.457	105	2375						0.579351303219795		60.8318868380785			13.5654452921187
521.79	92	2176						0.580496786832809		53.4057043886185			11.9094145986176
524.124	75	2326						0.57870526099205		43.4028945744038			9.67879877597544
526.458	114	2286						0.576307473778725		65.6990520107746			14.650817887147
528.794	77	2450						0.577531453132629		44.4699218912125			9.91674471919258
531.129	50	2250						0.578766483008862		28.9383241504431			6.45321513950978
533.466	48	2208						0.580180247664452		27.8486518878937			6.210219397765
